The Action,United Kingdom,,Group,1963,1969,"['Unknown']"
Dokken,USA,,Group,1978,,"['Metal']"
Amida,Unknown,,,,,"['Unknown']"
Misery Signals,USA,,Group,2002,,"['Metal']"
Hellsongs,Sweden,,Group,2004,,"['Unknown']"
The Tuss,United Kingdom,,Person,2007-04-30,,"['Unknown']"
Statistics,USA,Male,Person,,,"['Unknown']"
Sparkadia,Australia,,Group,2004,,"['Rock','Pop','Classic']"
Desaster,Germany,,Group,1988,,"['Metal']"
Kinny & Horne,Unknown,,Group,,,"['Rock','Indie']"
Fryderyk Chopin,Poland,Male,Person,1810-02-22,1849-10-17,"['Classic','Romantic']"
Minor Threat,USA,,Group,1980,1983,"['Punk']"
Bent,United Kingdom,,Group,2000,,"['Dance','Electro']"
Zonaria,Sweden,,Group,2001,,"['Melodic','Metal']"
谭盾,China,Male,Person,1957-08-18,,"['Classic']"
Bombay Bicycle Club,United Kingdom,,Group,2005,,"['Unknown']"
Thursday,USA,,Group,1998,,"['Indie','Alternative']"
Tamion 12 Inch,Unknown,,,,,"['Unknown']"
Центр,Unknown,,Group,1979,,"['Unknown']"
New Radicals,USA,,Group,1997,1999-07-12,"['Rock','Pop','Classic']"
Paul Giovanni and Magnet,Unknown,,,,,"['Unknown']"
duo505,Austria,,Group,,,"['Unknown']"
平井堅,Japan,Male,Person,1972-01-17,,"['Unknown']"
Jackie-O Motherfucker,USA,,Group,1984,,"['Rock','Indie']"
Sandy Denny,United Kingdom,Female,Person,1947-01-06,1978-04-21,"['Folk']"
Also,Unknown,,Group,,,"['Unknown']"
The Melodians,Jamaica,,Group,,,"['Unknown']"
Anne Dudley,United Kingdom,Female,Person,1956-05-07,,"['Unknown']"
Mount Sims,Unknown,Male,Person,,,"['Unknown']"
Yıldız Tilbe,Turkey,Female,Person,1966-07-16,,"['Unknown']"
Set Fire to Flames,Canada,,Group,1999,,"['Rock','Indie']"
Powerman 5000,USA,,Group,1989,,"['Unknown']"
TRAX,South Korea,,Group,2004-07,,"['Unknown']"
Jarosław Wasik,Unknown,,Person,,,"['Unknown']"
David Ford,United Kingdom,Male,Person,1978-05-16,,"['Pop']"
The All‐American Rejects,USA,,Group,2000,,"['Rock','Pop','Punk','Alternative']"
deLillos'85,Unknown,,Group,,,"['Unknown']"
The Good Life,USA,,Group,2000,,"['Unknown']"
Hugo Maldoro,Unknown,,,,,"['Unknown']"
November Process,Germany,,Group,,,"['Unknown']"
Quicksound,Unknown,,,,,"['Unknown']"
Catatonia,United Kingdom,,Group,1992,2001-09-21,"['Rock','Indie','Pop']"
John Mellencamp,USA,Male,Person,1951-10-07,,"['Rock','Pop']"
Krister Linder,Unknown,Male,Person,1970-02-09,,"['Unknown']"
Chris Vrenna,USA,Male,Person,1967-02-23,,"['Industrial','Alternative','Electro','Metal']"
Marco Masini,Italy,Male,Person,1964-09-18,,"['Unknown']"
Metal Church,USA,,Group,1984,,"['Metal']"
Cactus,USA,,Group,1970,,"['Rock','Blues']"
Cinema Bizarre,Germany,,Group,2005,,"['Unknown']"
Maroon 5,USA,,Group,2002,,"['Rock','Indie','Pop','Dance']"
New Kids on the Block,USA,,Group,1984,,"['Pop']"
Peter Andre,Australia,Male,Person,1973-02-27,,"['Rock','Indie']"
Eric Matthews,USA,Male,Person,1969-01-12,,"['Unknown']"
Code One,Estonia,,Group,1995,,"['Unknown']"
Emm Gryner,Canada,Female,Person,1975-06-08,,"['Unknown']"
The Legion,Sweden,,Group,1999,2010-10-04,"['Unknown']"
La quiete,Italy,,Group,2000,,"['Unknown']"
Tulenkantajat,Finland,,Group,1998,2004,"['Unknown']"
Inner Circle,Jamaica,,Group,1968,,"['Unknown']"
Ratos de Porão,Brazil,,Group,1980,,"['Crossover','Rock','Punk']"
Bonnie Tyler,United Kingdom,Female,Person,1951-06-08,,"['Electro','Rock','Country','Dance','Pop']"
Side Brok,Norway,,Group,,,"['Unknown']"
Zongamin,Japan,,Person,,,"['Unknown']"
Eläkeläiset,Finland,,Group,1993,,"['Unknown']"
John Ottman,USA,,Person,1964-07-06,,"['Easy listening']"
The Homosexuals,United Kingdom,,Group,,,"['Punk','Dance','Electro']"
La Quinta Estación,Spain,,Group,2000,,"['Rock','Pop']"
Beirut,USA,,Group,2006,,"['Indie','Folk']"
Jimmy Somerville,United Kingdom,Male,Person,1961-06-22,,"['Unknown']"
"[re:jazz]",Germany,,Group,,,"['Unknown']"
Before the Dawn,Finland,,Group,1999,2013-01-10,"['Unknown']"
The Sons of Saturn,Unknown,,Group,2002,2006-08-06,"['Unknown']"
Diane Cluck,USA,Female,Person,,,"['Unknown']"
Pastora,Spain,,Group,1996,,"['Unknown']"
Black Tide,USA,,Group,2004,,"['Rock','Indie']"
Al Di Meola,USA,Male,Person,1954-07-22,,"['Fusion']"
Elio e le Storie Tese,Italy,,Group,1980,,"['Rock']"
The Cars,USA,,Group,1976,,"['Rock','Indie']"
Killahertz,Unknown,,Person,,,"['Unknown']"
Jon Hopkins,United Kingdom,Male,Person,1979-08-15,,"['Unknown']"
Heavy Jelly,United Kingdom,,Group,1969,,"['Unknown']"
Dzelzs vilks,Latvia,,Group,1991-04-23,,"['Unknown']"
The Futureheads,United Kingdom,,Group,2000,,"['Rock','Indie']"
DJ Friction,Unknown,,Person,,,"['Unknown']"
Ed Harcourt,United Kingdom,Male,Person,1977-08-14,,"['Rock','Indie']"
Mike Monday,United Kingdom,Male,Person,,,"['Unknown']"
Oxford Collapse,USA,,Group,2002,2009-07-18,"['Unknown']"
Franco Battiato,Italy,Male,Person,1945-03-23,,"['Rock','Pop','Progressive']"
HORSE the band,Unknown,,Group,1998,,"['Rock','Indie']"
Les Rita Mitsouko,France,,Group,1980,,"['Unknown']"
Tompall Glaser,USA,Male,Person,1933-09-03,2013-08-13,"['Unknown']"
John Broomhall,Unknown,,Person,,,"['Unknown']"
Four Tops,USA,,Group,1956,,"['Rock','Pop','Classic']"
Le Volume Courbe,Unknown,,Group,,,"['Unknown']"
Mireille Mathieu,France,Female,Person,1946-07-22,,"['Unknown']"
The Rumble Strips,United Kingdom,,Group,2004,,"['Rock','Indie']"
Solitary Experiments,Germany,,Group,1994,,"['Pop']"
Moondog,USA,Male,Person,1916-05-26,1999-09-08,"['Blues','Jazz']"
Thomas D,Germany,Male,Person,1968-12-30,,"['Hip hop']"
Majesty Crush,Unknown,,Group,,,"['Unknown']"
Wynton Marsalis,USA,Male,Person,1961-10-18,,"['Blues','Jazz']"
Tarot,Finland,,Group,1985,,"['Unknown']"
Deadbolt,USA,,Group,,,"['Unknown']"
The March Violets,United Kingdom,,Group,1981,,"['Rock','Gothic']"
Easy Star All-Stars,USA,,Group,2003,,"['Rock','Indie']"
Ricky Nelson,USA,Male,Person,1940-05-08,1985-12-31,"['Unknown']"
Richard Clayderman,France,Male,Person,1953-12-28,,"['Instrumental']"
Ken Andrews,USA,Male,Person,1967-06-18,,"['Unknown']"
koom.h,Unknown,,,,,"['Unknown']"
Deceptikon,Unknown,,Person,,,"['Unknown']"
Hepcat,USA,,Group,1989,,"['Unknown']"
The Geeks,Unknown,,,,,"['Unknown']"
Lamb,United Kingdom,,Group,1996,,"['Bass','Classic','Electro','Drum','Rock','Indie','Pop']"
Phutureprimitive,Unknown,,Person,,,"['Unknown']"
James McMurtry,USA,Male,Person,1962-03-18,,"['Unknown']"
Los Tres,Chile,,Group,1989,,"['Unknown']"
Sugarcult,USA,,Group,1998,,"['Unknown']"
Husky Rescue,Finland,,Group,2002,,"['Unknown']"
Zeromancer,Norway,,Group,1999,,"['Unknown']"
Roy Orbison,USA,Male,Person,1936-04-23,1988-12-06,"['Rock','Pop','Classic']"
65daysofstatic,United Kingdom,,Group,2001,,"['Electro','Experimental','Rock','Dance','Instrumental']"
Stereophonics,United Kingdom,,Group,1996,,"['Rock','Indie','Alternative']"
Exhaust,Canada,,Group,,,"['Unknown']"
Carl Orff,Germany,Male,Person,1895-07-10,1982-03-29,"['Classic']"
Endless Blue,Unknown,,Group,2003-07,,"['Unknown']"
Edvin Marton,Hungary,Male,Person,1974-02-17,,"['Unknown']"
House of Large Sizes,USA,,Group,1986,2003,"['Unknown']"
Buddy Peace,Unknown,Male,Person,,,"['Unknown']"
Joel Goldsmith,USA,Male,Person,1957-11-19,2012-04-29,"['Unknown']"
Clutch,USA,,Group,1990,,"['Rock','Indie','Blues']"
The Nylons,Canada,,Group,1978,,"['Cappella']"
Angel Dust,Germany,,Group,1984,,"['Unknown']"
Maxine Nightingale,United Kingdom,Female,Person,1952-11-02,,"['Rock','Pop','Classic']"
Don Corleon,Unknown,,Person,,,"['Unknown']"
Rob Dickinson,United Kingdom,Male,Person,1965-07-23,,"['Unknown']"
Beenie Man,Jamaica,Male,Person,1973-08-22,,"['Soul','Dance','Reggae']"
Cattle Decapitation,USA,,Group,1996,,"['Unknown']"
Bizarre,Estonia,,Group,1992,1998,"['Unknown']"
dada,USA,,Group,1992,,"['Unknown']"
Foxtail Somersault,Unknown,,Group,,,"['Unknown']"
Finger Eleven,Canada,,Group,1996,,"['Rock','Pop','Alternative','Metal']"
McAlmont & Butler,United Kingdom,,Group,1994,2006,"['Rock','Indie']"
Эдуард Артемьев,Russian Federation,Male,Person,1937-11-30,,"['Unknown']"
Thunder,United Kingdom,,Group,1989,,"['Unknown']"
Schwester Seziert,France,,Person,,,"['Unknown']"
Dawid Szczęsny,Unknown,,Person,,,"['Unknown']"
The Fixx,United Kingdom,,Group,1980,,"['Unknown']"
Thanatopsis,Unknown,,,,,"['Unknown']"
Day One,Unknown,,Group,,,"['Unknown']"
Animal Collective,USA,,Group,2000,,"['Rock','Indie','Psychedelic','Pop','Folk']"
Twista,USA,Male,Person,1973-11-27,,"['Rap','Dance','Hip hop','Rnb']"
Kim Sozzi,USA,Female,Person,1979,,"['Unknown']"
Discharge,United Kingdom,,Group,1977,,"['Punk']"
The Beta Band,United Kingdom,,Group,1997,2004,"['Rock','Pop','Classic']"
Fellini,Unknown,,,,,"['Unknown']"
sToa,Germany,,Group,1991,,"['Unknown']"
Dax Riggs,USA,Male,Person,1973-10-15,,"['Unknown']"
Langhorne Slim,USA,,Person,1980-08-20,,"['Rock','Pop','Classic']"
Luke Vibert,United Kingdom,Male,Person,1973-01-26,,"['Dance','Electro']"
Wax Poetic,USA,,Group,1997,,"['Electro']"
Abradab,Unknown,,Person,1979-11-12,,"['Rap','Hip hop']"
Pinch,United Kingdom,Male,Person,,,"['Garage']"
Lee Ritenour,USA,Male,Person,1952-01-11,,"['Jazz']"
Electric Light Orchestra,United Kingdom,,Group,1970,,"['Classic','Electro','Rock','Pop','Symphonic','Progressive']"
Aterciopelados,Colombia,,Group,1992,,"['Rock']"
Bruce Peninsula,Canada,,Group,2006,,"['Unknown']"
Boston,USA,,Group,1975,,"['Rock','Pop','Classic']"
Tomorrow,United Kingdom,,Group,1967-03,1968-04,"['Psychedelic']"
Air France,Sweden,,Group,,2012-03-26,"['Unknown']"
Kristin Hersh,USA,Female,Person,1966-08-07,,"['Rock','Pop','Classic']"
Arve Tellefsen,Norway,Male,Person,1936-12-14,,"['Unknown']"
The Damage Manual,United Kingdom,,Group,2000,,"['Unknown']"
Estelle Kokot,Unknown,,Person,,,"['Unknown']"
James Figurine,Unknown,,Person,,,"['Unknown']"
Dandy Livingstone,Jamaica,Male,Person,1943-12-14,,"['Rock','Pop','Classic']"
Enthroned,Belgium,,Group,1993,,"['Unknown']"
The Fully Down,Canada,,Group,2004,2008-08-23,"['Unknown']"
Midwest Product,USA,,Group,,,"['Rock','Indie']"
Dave Clarke,United Kingdom,Male,Person,1968-09-19,,"['Dance','Electro']"
Chris de Burgh,United Kingdom,Male,Person,1948-10-15,,"['Rock','Pop','Classic']"
Deicide,USA,,Group,1987,,"['Metal']"
Lenny Kravitz,USA,Male,Person,1964-05-26,,"['Classic','Rock','Funk','Pop','Soft']"
Fifth Hour Hero,Canada,,Group,1999,2007,"['Unknown']"
Sonic Roots,Unknown,,Group,,,"['Unknown']"
Born Jamericans,USA,,Group,1993,,"['Unknown']"
Finn.,Germany,Male,Person,,,"['Unknown']"
Einherjer,Norway,,Group,1993,2004,"['Metal']"
Psí vojáci,Czech Republic,,Group,1979,2013-06-19,"['Unknown']"
Velvet,Sweden,Female,Person,,,"['Unknown']"
Florence Valentin,Unknown,,Group,2002,,"['Unknown']"
Čovek bez sluha,Unknown,,Group,1994,,"['Unknown']"
Big Dipper,Unknown,,Group,,,"['Unknown']"
Jimpster,United Kingdom,Male,Person,,,"['Dance','Electro']"
Neil Young & Crazy Horse,USA,,Group,1969,,"['Rock','Indie','Folk']"
I:Scintilla,USA,,Group,2003,,"['Industrial']"
The Tuberkuloited,Estonia,,Group,1991,,"['Rock']"
Turmoil,Unknown,,Group,,,"['Unknown']"
Hot Rod Circuit,USA,,Group,1997,2007,"['Unknown']"
Evan Dando,USA,Male,Person,1967-03-04,,"['Rock','Indie']"
MDC,USA,,Group,1979,,"['Punk']"
Movietone,United Kingdom,,Group,1994,,"['Unknown']"
Roger Waters,United Kingdom,Male,Person,1943-09-06,,"['Rock','Psychedelic','Folk','Progressive','Opera']"
Silence,Slovenia,,Group,1992,,"['Unknown']"
Хелависа,Unknown,,Person,,,"['Unknown']"
Maps,United Kingdom,,Person,,,"['Rock','Indie']"
Ben’s Brother,United Kingdom,,Group,,,"['Pop']"
Swallow the Sun,Finland,,Group,2001,,"['Unknown']"
Eddie Money,USA,Male,Person,1949-03-21,,"['Rock']"
Spiritjack,Unknown,,,,,"['Unknown']"
Living With Eating Disorders,Unknown,,Group,,,"['Unknown']"
Pete & The Pirates,United Kingdom,,Group,2006,2012,"['Rock','Indie']"
Verdena,Italy,,Group,1995,,"['Unknown']"
Moose,United Kingdom,,Group,1990,2000,"['Unknown']"
D.O.A.,Canada,,Group,1978,2013,"['Punk']"
Brakes,United Kingdom,,Group,2003,,"['Rock','Indie']"
Junior Kelly,Jamaica,,Person,1969,,"['Unknown']"
Dwight Yoakam,USA,Male,Person,1956-10-23,,"['Country']"
Nicole Scherzinger,USA,Female,Person,1978-06-29,,"['Dance','Hip hop','Rnb']"
Errol Dunkley,Jamaica,Male,Person,1951,,"['Rock','Indie']"
Bliss,Denmark,,Group,2001,,"['Unknown']"
Pezet,Poland,Male,Person,1980-04-18,,"['Hip hop']"
Joan of Arc,USA,,Group,1995,,"['Rock','Indie']"
Dope Stars Inc.,Italy,,Group,2003-05-08,,"['Unknown']"
Anders Parker,Unknown,,Person,,,"['Unknown']"
Stray Cats,USA,,Group,1979,,"['Rock','Pop','Classic']"
Cenk Taner,Turkey,Male,Person,1966,,"['Unknown']"
Plastik Funk,Unknown,,,,,"['Unknown']"
Cirque du Soleil,Canada,,Group,1984,,"['Unknown']"
Gåte,Norway,,Group,1999,,"['Unknown']"
Vortex Involute,Russian Federation,,Other,,,"['Unknown']"
Sandra Nasić,Germany,Female,Person,1976-05-25,,"['Unknown']"
Toby Lightman,USA,Female,Person,1978,,"['Unknown']"
Tommy Tokyo & Starving for My Gravy,Unknown,,Person,,,"['Unknown']"
David Borsu,Unknown,,,,,"['Unknown']"
Men Women & Children,USA,,Group,2004,2008,"['Unknown']"
Lola Angst,Germany,,Group,,,"['Unknown']"
Hot Hot Heat,Unknown,,Group,1999,,"['Rock','Indie']"
Lollobrigida,Croatia,,Group,2003,,"['Unknown']"
The Good the Bad & the Queen,United Kingdom,,Group,2006,,"['Rock','Indie']"
Johnny Nash,USA,Male,Person,1940-08-19,,"['Rock','Pop','Classic']"
Conor Oberst,USA,Male,Person,1980-02-15,,"['Unknown']"
Helen Reddy,Australia,Female,Person,1941-10-25,,"['Pop']"
Corrosion of Conformity,USA,,Group,1982,,"['Rock','Pop','Classic','Punk']"
Exciter,Canada,,Group,1980,,"['Metal']"
Colony 5,Sweden,,Group,1999-03,,"['Unknown']"
Paris Hilton,USA,Female,Person,1981-02-17,,"['Metal']"
Akron/Family,USA,,Group,2002,,"['Rock','Indie']"
Strange Boutique,Unknown,,Group,1987,1993-11,"['Unknown']"
Arcadia,United Kingdom,,Group,1985,1986,"['Classic']"
Medicine,USA,,Group,1991,,"['Unknown']"
Faun,Germany,,Group,2002,,"['Folk']"
Gossip,USA,,Group,1999,,"['Pop']"
Billy Ocean,United Kingdom,Male,Person,1950-01-21,,"['Rock','Pop','Classic']"
Moshic,Unknown,,Person,,,"['Unknown']"
Miasthenia,Brazil,,Group,1994,,"['Metal']"
Fountains of Wayne,USA,,Group,1996,,"['Rock','Indie']"
The Ace of Cups,Unknown,,Group,,,"['Unknown']"
Mr. 76ix,Unknown,,,,,"['Unknown']"
ムック,Japan,,Group,1997,,"['Rock','Metal']"
Rosemary,Denmark,,Group,2009,,"['Unknown']"
Camper Van Beethoven,USA,,Group,1983,,"['Rock','Indie','Alternative']"
石元丈晴,Japan,Male,Person,,,"['Unknown']"
Mystery Jets,United Kingdom,,Group,2004,,"['Rock','Indie','Pop','Punk']"
André Rieu,Netherlands,Male,Person,1949-10-01,,"['Unknown']"
Bonnie Raitt,USA,Female,Person,1949-11-08,,"['Rock','Indie','Blues','Contemporary','Folk']"
Cappella,Italy,,Group,1987,,"['Dance','House']"
Arve Henriksen,Norway,Male,Person,1968-03-22,,"['Blues','Jazz']"
Extreme,USA,,Group,1985,,"['Rock','Pop']"
Weather Report,USA,,Group,1971,1986,"['Fusion','Funk','Blues','Jazz']"
Jamie Lidell,United Kingdom,Male,Person,1973-09-18,,"['Soul','Reggae','Electro']"
Harris Newman,Canada,Male,Person,,,"['Unknown']"
Nightrage,Greece,,Group,2000,,"['Melodic','Metal']"
Editors,United Kingdom,,Group,2004,,"['Rock','Alternative','Punk','Indie','Vocal','Rap']"
Bran Van 3000,Unknown,,Group,1997,,"['Rock','Pop','Classic']"
Fat Tulips,United Kingdom,,Group,1987,1994,"['Unknown']"
Komodor,Unknown,,Group,,,"['Unknown']"
POP ETC,USA,,Group,2005,,"['Rock','Indie']"
T2,United Kingdom,Male,Person,,,"['Dance','Hip hop','Rnb']"
The Real Dionysus,Unknown,,Group,2005-05-01,,"['Bass','Electro','Jazz','Drum','House','Downtempo']"
BUMP OF CHICKEN,Japan,,Group,1994,,"['Rock','Pop','J-pop']"
Chastisement,Unknown,,Group,1993,,"['Unknown']"
Moskwa,Poland,,Group,1983-09,,"['Unknown']"
Sinaloa,USA,,Group,2001,,"['Unknown']"
Eisenhower,Unknown,,,,,"['Unknown']"
Roger Miller,USA,Male,Person,1936-01-02,1992-10-25,"['Unknown']"
Pigface,USA,,Group,1990,,"['Unknown']"
Birdie,United Kingdom,,Group,1994,,"['Unknown']"
Cobra Strike,Unknown,,Group,,,"['Unknown']"
Bishop Allen,USA,,Group,2003,,"['Unknown']"
Republika,Poland,,Group,1979,2001,"['Unknown']"
Marc Leclair,Unknown,,Person,,,"['Unknown']"
Swan Lake,Canada,,Group,2006,,"['Rock','Indie']"
Vanity Beach,Finland,,Group,2002,,"['Unknown']"
Paradise Lost,United Kingdom,,Group,1988,,"['Rock','Synth','Gothic','Metal']"
Stéphane Pompougnac,France,Male,Person,1968,,"['Unknown']"
Mezo,Poland,Male,Person,1982,,"['Unknown']"
Wu‐Tang Clan,USA,,Group,1992,,"['Hip hop','Rap','Dance','Rnb']"
The Abyssinians,Jamaica,,Group,1969,,"['Unknown']"
The White Stripes,USA,,Group,1997-07-14,2011-02-02,"['Rock','Alternative','Garage','Indie','Blues']"
ROMANTIC MODE,Japan,,Group,1996,1999,"['Unknown']"
The Five Corners Quintet,Finland,,Group,,,"['Unknown']"
The Dresden Dolls,USA,,Group,2000,,"['Classic','Rock','Alternative','Punk','Pop']"
Days of the New,USA,,Group,1995,,"['Unknown']"
Deerhoof,USA,,Group,1994-03,,"['Rock','Indie','Pop','Classic']"
Alesana,USA,,Group,2004-10,,"['Unknown']"
Purple Crush,Unknown,,Group,,,"['Unknown']"
Massive Attack,Unknown,,Group,1987,,"['Hip hop','Electro','Chillout','Rock','Alternative','Dance','Rnb','Downtempo']"
dISHARMONY,Slovakia,,Group,,,"['Unknown']"
The Matches,USA,,Group,1997,,"['Unknown']"
Casino Versus Japan,USA,,Person,1973-05-05,,"['Dance','Electro']"
Braid,USA,,Group,1993,,"['Unknown']"
Kaz Mashino,Unknown,,,,,"['Unknown']"
Tap Tap,Unknown,,Group,,,"['Rock','Indie']"
Jurassic 5,USA,,Group,1993,2007,"['Rock','Pop','Classic','Hip hop']"
3OH!3,USA,,Group,2004,,"['Unknown']"
The Cuts,Unknown,,Group,,,"['Unknown']"
光田康典,Japan,Male,Person,1972-01-21,,"['Unknown']"
Midtown,USA,,Group,1998-11,2004,"['Unknown']"
Peter Fox,Germany,Male,Person,1971-09-03,,"['Unknown']"
Agonised by Love,Unknown,,Group,,,"['Unknown']"
Sonic Syndicate,Sweden,,Group,2002,,"['Melodic','Metal']"
Jakalope,Canada,,Group,2003,,"['Electro']"
Grand Funk Railroad,USA,,Group,1969,,"['Rock']"
Blancmange,United Kingdom,,Group,1979,,"['Rock','Indie']"
"[unknown]",Unknown,Other,Other,,,"['Classic','Easy listening','Pop','Relaxation','Rap','Soft']"
Gameboy/Gamegirl,Unknown,,Group,,,"['Unknown']"
Katy Perry,USA,Female,Person,1984-10-25,,"['Pop']"
Murder by Death,USA,,Group,2000,,"['Rock','Indie']"
Death Threat,USA,,Group,1997,,"['Unknown']"
Amor fou,Italy,,Group,,,"['Unknown']"
Omnikrom,Canada,,Group,,,"['Hip hop']"
Linford Detweiler,USA,Male,Person,,,"['Unknown']"
Akon,Senegal,Male,Person,1973-04-16,,"['Dance','Hip hop','Rnb']"
Benjamin Diamond,France,Male,Person,1972-03-11,,"['Unknown']"
Richard Gibbs,USA,Male,Person,1955-12-05,,"['Unknown']"
Dynamint,Estonia,,Group,2004,,"['Unknown']"
Thomas Bangalter,Unknown,Male,Person,1975-01-03,,"['Unknown']"
The Dismemberment Plan,USA,,Group,1993,2003-09,"['Rock','Indie']"
Beats and Styles,Finland,,Group,,,"['Unknown']"
Turmion Kätilöt,Unknown,,Group,2003,,"['Rock','Industrial','Metal']"
Creedence Clearwater Revival,USA,,Group,1959,1972,"['Classic','Rock','Country','Blues','Pop']"
Buffalo Tom,USA,,Group,1986,,"['Rock','Indie']"
The Concretes,Sweden,,Group,1995,,"['Rock','Indie']"
Slow Motion Reign,Unknown,,,,,"['Unknown']"
Elvis Costello & The Attractions,United Kingdom,,Group,1977,1996,"['Rock','Indie']"
Raw Collection,Unknown,,Group,2001-02,,"['Unknown']"
Busta Rhymes,USA,Male,Person,1972-05-20,,"['Dance','Hip hop','Rnb']"
Capharnaum,USA,,Group,1993,,"['Unknown']"
Darin,Sweden,Male,Person,1987-06-02,,"['Unknown']"
Dhol Foundation,Unknown,,Group,,,"['Unknown']"
Baseball Furies,Unknown,,,,,"['Unknown']"
Müslüm Gürses,Turkey,Male,Person,1953-05-07,2013-03-03,"['Unknown']"
Leeway,USA,,Group,1984,,"['Unknown']"
Tracy Chapman,USA,Female,Person,1964-03-30,,"['Classic','Rock','Acoustic','Pop','Contemporary','Folk']"
Bat for Lashes,United Kingdom,Female,Person,1979-10-25,,"['Rock','Indie']"
Land,France,,Group,1988,,"['Unknown']"
Camisa de Vênus,Brazil,,Group,1980,1987,"['Unknown']"
Mary Lou Lord,USA,Female,Person,1965-03-01,,"['Unknown']"
嵐,Japan,,Group,1999,,"['Unknown']"
Olivia Newton-John,Australia,Female,Person,1948-09-26,,"['Rock','Pop','Classic']"
Flunk,Norway,,Group,2000,,"['Unknown']"
Kelis,USA,Female,Person,1980-08-21,,"['Rock','Indie','Contemporary','Vocal']"
Half Man Half Biscuit,United Kingdom,,Group,1984,,"['Classic','Rock','Alternative','Punk','Indie','Pop']"
Pink Martini,USA,,Group,1994,,"['Easy listening']"
Jamey Aebersold,USA,Male,Person,1939-07-21,,"['Jazz']"
Syd Barrett,United Kingdom,Male,Person,1946-01-06,2006-07-07,"['Classic','Rock','Psychedelic','Pop','Folk']"
Curve,United Kingdom,,Group,1989,2005-01-31,"['Unknown']"
Corrado Loi,Unknown,,Person,,,"['Unknown']"
SonicFlyer,Unknown,,Group,2005,,"['Unknown']"
James Taylor,USA,Male,Person,1948-03-12,,"['Classic','Rock','Country','Jam','Rnb','Pop','Folk','Soft']"
Cake Bake Betty,Unknown,,Person,,,"['Unknown']"
Danza Invisible,Spain,,Group,1981,,"['Unknown']"
Blair,United Kingdom,Male,Person,,,"['Unknown']"
This Day & Age,USA,,Group,2001,2006,"['Unknown']"
Luther Allison,USA,Male,Person,1939-08-17,1997-08-12,"['Unknown']"
Collage,Poland,,Group,1985,2003,"['Rock','Progressive']"
Remi Nicole,United Kingdom,Female,Person,1983-04-06,,"['Rock','Indie']"
Sheer Terror,USA,,Group,1985,1997,"['Unknown']"
Tim Exile,Germany,Male,Person,,,"['Drum','Bass']"
石井妥師,Japan,Male,Person,1970-03-10,,"['Unknown']"
Popular Computer,France,,Person,1975-05-01,,"['Pop','Electro']"
Groovie Ghoulies,USA,,Group,1986,2007,"['Punk']"
English Dogs,United Kingdom,,Group,1981,,"['Punk']"
Kol Simcha,Switzerland,,Group,,,"['Unknown']"
Dubtribe Sound System,USA,,Group,1991,2005-12-01,"['Unknown']"
King Creosote,United Kingdom,Male,Person,,,"['Rock','Indie']"
John Mayer,USA,Male,Person,1977-10-16,,"['Rock','Pop','Alternative','Jazz']"
